display_id,ad_id,clicked,ad_document_id
1011,154656,0,1381692
1011,322793,0,1617964
1012,116148,1,393819
1012,132781,0,1203531
1012,144123,0,1044683
1012,335632,0,1786069
1013,74285,0,887652
1013,132858,0,1160307
1013,163639,0,1364824
1013,246970,1,1100702
1013,276159,0,833704
1013,288377,0,1301965
1014,58689,0,1010452
1014,74493,0,753405
1014,78011,0,1083898
1014,104597,0,1097891
1014,139682,0,826636
1014,222118,0,1391706
1014,255565,1,1625532
1014,270253,0,1459908
1014,286132,0,1680860
1015,43083,0,859959
1015,63889,0,996901
1015,92760,0,1128271
1015,128502,0,1267918
1015,141135,1,858171
1015,141435,0,1325421
1015,230212,0,934549
1015,322537,0,1748636
1015,333467,0,1778078
1015,335508,0,1785059
1016,29818,0,857055
1016,129461,1,738052
1016,160754,0,1271578
1016,180720,0,1151028
1016,187287,0,1116986
1016,192146,0,942989
1016,288385,0,1301965
1017,74349,0,1059054
1017,101761,1,1152210
1018,136785,1,1148170
1018,154134,0,1380634
1018,196712,0,1465603
1018,293395,0,758162
1019,149539,0,1106570
1019,195273,1,1487909
1019,215394,0,1546499
1019,234723,0,1586735
1019,243155,0,1601263
1019,292390,0,1172584
1019,310044,0,1629915
1019,310193,0,1364856
1019,330477,0,1764214
1020,151056,0,838277
1020,211047,0,1534322
1020,250319,1,1592795
1020,281601,0,1675045
1021,74979,1,335430
1021,233563,0,1557508
1022,61159,0,992370
1022,81556,0,1046610
1022,127712,0,1203918
1022,153427,0,987161
1022,199237,1,1507352
1022,313514,0,1617964
1023,14090,1,698090
1023,41632,0,929639
1023,154694,0,872063
1023,184709,0,1405160
1023,237050,0,1535439
1024,114368,0,1086161
1024,132019,0,1290377
1024,140423,1,1319801
1024,163139,0,1360929
1024,205271,0,987161
1025,9469,0,513477
1025,35753,0,457849
1025,158220,1,934358
1025,162893,0,1399545
1025,193928,0,1486091
1025,244382,0,1290533
1026,40098,0,916935
1026,56269,1,790834
1026,146148,0,1117861
1026,156783,0,1347896
1026,257257,0,1137800
1026,311345,0,1717906
1027,153674,0,931586
1027,179849,1,1452110
1027,235447,0,1377696
1027,316015,0,1695199
1028,93324,0,393819
1028,174547,0,1439845
1028,182130,0,1433781
1028,192150,1,942989
1029,14081,0,699897
1029,46128,1,952658
1029,134682,0,900292
1029,149597,0,971212
1029,163112,0,1409140
1029,173388,0,947798
1030,66235,0,1151028
1030,93320,0,393819
1030,145293,0,1340766
1030,155559,1,1382920
1030,170997,0,1426995
1030,199932,0,1044683
1030,327075,0,1163344
1030,327713,0,1757149
1031,71023,0,1021199
1031,153167,1,1137800
1031,187584,0,1176198
1032,68291,0,1057848
1032,95725,0,1136820
1032,122742,0,208091
1032,139946,0,1320137
1032,212108,1,1536428
1032,326768,0,1379561
1033,20741,0,792975
1033,35316,0,890732
1033,48185,0,964140
1033,92886,0,1128540
1033,99542,0,929443
1033,141135,0,858171
1033,141435,0,1325421
1033,146172,0,1343511
1033,171673,1,978539
1033,206677,0,1522778
1034,164303,0,1408591
1034,180959,1,1413416
1034,198151,0,1387840
1034,306805,0,1459908
1035,24959,0,793069
1035,43260,1,927853
1035,174547,0,1439845
1035,201649,0,1172584
1035,220703,0,1167035
1035,235441,0,1377696
1036,116107,0,1173480
1036,154694,0,872063
1036,162413,1,1127923
1036,245061,0,1442827
1037,16969,0,739562
1037,70985,0,1065417
1037,167341,0,1323567
1037,200006,0,1510234
1037,256835,0,1185882
1037,262824,0,1636272
1037,304477,0,1697285
1037,324776,1,1749555
1038,19959,0,783101
1038,36944,0,753405
1038,139682,1,826636
1038,156482,0,1370490
1038,180682,0,1151028
1038,288399,0,1301965
1039,48185,0,964140
1039,80486,0,1089819
1039,151069,0,1044683
1039,173403,1,1387632
1040,20266,0,787022
1040,35426,0,892863
1040,133144,1,1294383
1040,195019,0,1487863
1041,188570,1,1471180
1041,202812,0,1128940
1041,269017,0,1647612
1042,133755,1,925820
1042,154923,0,1116986
1042,269001,0,1647612
1042,334144,0,1780530
1043,34775,0,880721
1043,118016,1,1193086
1043,149540,0,1106570
1043,156746,0,1388533
1043,163639,0,1364824
1043,192150,0,942989
1044,38734,0,909972
1044,67347,0,942989
1044,111018,1,1106050
1044,334558,0,1781797
1045,78713,1,714985
1045,114838,0,1184407
1045,162417,0,1380774
1045,173005,0,1031141
1045,180923,0,1151028
1045,288365,0,1301965
1046,101761,0,1152210
1046,122701,0,1226358
1046,155551,1,1159254
1046,161839,0,1090520
1046,162129,0,1405507
1046,178240,0,1079889
1047,37191,0,898443
1047,67218,0,289189
1047,137124,0,1225364
1047,145293,1,1340766
1047,294421,0,1151028
1047,303523,0,1568422
1048,11870,0,676927
1048,74339,0,931502
1048,108403,1,872868
1048,179269,0,1070495
1048,288385,0,1301965
1048,290188,0,635062
1049,34912,0,882606
1049,117169,0,1161642
1049,161995,1,1405160
1049,293509,0,758162
1049,329774,0,1652347
1050,57732,0,383510
1050,139788,0,1132655
1050,154570,0,1381560
1050,201772,0,357346
1050,332908,1,153509
1051,31279,0,858814
1051,147242,0,1108162
1051,169351,1,1421757
1052,18049,1,753513
1052,120488,0,922193
1052,328479,0,1760291
1053,14120,0,700394
1053,59607,0,927645
1053,80033,1,1087952
1053,174547,0,1439845
1054,13490,0,228210
1054,134102,0,1300065
1054,181009,0,1453132
1054,271064,1,1651264
1055,29281,0,690073
1055,31367,0,861466
1055,50861,0,971212
1055,83663,0,1043039
1055,86835,0,1108141
1055,114368,0,1086161
1055,182130,0,1433781
1055,250239,1,964310
1056,25211,0,752844
1056,61159,0,992370
1056,85397,0,1101631
1056,99512,1,1148003
1056,113292,0,887652
1056,163843,0,1410679
1056,171667,0,1430220
1056,179632,0,1031026
1056,239895,0,1447332
1057,13268,0,694610
1057,57591,1,395267
1057,70529,0,1064126
1057,152399,0,1107172
1057,154964,0,1060089
1057,155551,0,1159254
1057,162594,0,1404999
1057,194341,0,1486676
1058,163580,1,1410068
1058,255585,0,1625127
1058,327083,0,1163344
1059,93978,0,1131038
1059,147706,0,954430
1059,220703,1,1167035
1059,269865,0,747296
1060,28270,1,845272
1060,31292,0,850669
1060,127048,0,1260980
1060,149541,0,1106570
1060,153420,0,916995
1060,288385,0,1301965
1061,9477,0,513477
1061,23590,0,820171
1061,68740,1,874654
1061,116261,0,943876
1061,133050,0,757886
1061,171261,0,1428452
1062,28793,0,849425
1062,32385,0,1151028
1062,86683,0,1106570
1062,95129,0,1134894
1062,114834,0,1184406
1062,139682,0,826636
1062,208603,0,1528417
1062,219049,1,1552585
1062,332578,0,1764734
1063,7442,0,498153
1063,36627,0,773395
1063,56269,0,790834
1063,86683,0,1106570
1063,173130,1,1302484
1063,257257,0,1137800
1064,31367,0,861466
1064,48185,0,964140
1064,116987,0,967340
1064,238036,1,900292
1065,95724,0,1136820
1065,175694,1,1392479
1065,280430,0,1601512
1065,329774,0,1652347
1066,14089,0,698090
1066,139937,1,1319619
1066,140949,0,1296140
1066,183841,0,850713
1067,39873,0,500812
1067,67304,0,1027503
1067,156824,0,992370
1067,161280,0,1363617
1067,199237,1,1507352
1067,334562,0,1781889
1068,111054,1,1173249
1068,169855,0,1383043
1069,41551,0,859918
1069,50302,0,136145
1069,52315,0,476110
1069,101761,1,1152210
1069,150934,0,1362964
1069,159577,0,1215609
1069,221740,0,1343699
1069,324193,0,1617964
1070,60144,0,691188
1070,65278,0,1043948
1070,133051,0,757886
1070,155992,0,1387598
1070,175991,1,1443857
1070,343557,0,1463584
1071,43989,1,393819
1071,123915,0,1196146
1071,132857,0,1160307
1071,151681,0,1262645
1071,234723,0,1586735
1071,285834,0,1117317
1072,97382,0,785003
1072,186032,0,1035083
1072,212569,0,1537455
1072,241057,1,1528676
1072,326074,0,1679102
1073,30179,1,457745
1073,97679,0,1142180
1073,115935,0,1163095
1073,138353,0,786803
1073,173006,0,1031141
1073,285834,0,1117317
1074,92759,0,1128271
1074,144337,1,1263513
1074,158345,0,984694
1074,237444,0,626581
1074,285976,0,1130922
1075,11942,0,390964
1075,35316,0,890732
1075,60927,0,931051
1075,71547,0,1043039
1075,88755,0,1091680
1075,154251,0,1179134
1075,166549,1,1286118
1075,206677,0,1522778
1075,215848,0,1377637
1075,267768,0,1537692
1076,155498,0,1324979
1076,188839,0,1472170
1076,215833,0,1301242
1076,218299,0,1407854
1076,305702,1,691081
1076,342133,0,1619508
1077,64756,0,884528
1077,101343,0,1152775
1077,151213,1,972591
1077,154106,0,1380590
1077,198137,0,1128841
1077,238036,0,900292
1078,53297,0,965501
1078,56751,0,990040
1078,104208,0,1059054
1078,153427,0,987161
1078,258419,1,1630381
1078,259676,0,1109881
1079,116154,0,393819
1079,120746,0,1116986
1079,128498,0,1086095
1079,176475,1,1445187
1080,154964,0,1060089
1080,244543,1,1100702
1081,98028,0,545368
1081,149930,0,1357158
1081,153623,0,470737
1081,197748,1,1383042
1081,347571,0,1788392
1082,18049,0,753513
1082,44080,0,834727
1082,83804,0,1098038
1082,103244,0,1155098
1082,133676,0,1297868
1082,240836,0,747296
1082,288391,0,1301965
1082,308610,1,1712989
1082,332592,0,1764734
1083,140555,0,1146095
1083,163139,1,1360929
1083,176564,0,1445706
1083,177111,0,1447390
1083,182111,0,1456859
1083,207915,0,1526444
1083,234107,0,1585630
1083,246014,0,1608918
1084,100945,1,1050787
1084,149930,0,1357158
1084,184709,0,1405160
1084,186849,0,626581
1084,214224,0,1420683
1085,14089,0,698090
1085,122279,0,1223444
1085,153193,1,1233659
1085,250239,0,964310
1086,45105,0,902502
1086,50302,0,136145
1086,173388,0,947798
1086,259370,1,1109881
1087,116178,0,930002
1087,133357,0,1044853
1087,136934,0,1312695
1087,202812,1,1128940
1087,212110,0,1536428
1088,176834,0,1145458
1088,204056,0,972173
1088,304154,1,1692948
1088,331398,0,1019847
1089,44460,0,944343
1089,114368,1,1086161
1089,184615,0,1462201
1089,268786,0,1646935
1090,46160,1,959323
1090,95823,0,942989
1090,116467,0,1173249
1090,123093,0,1228735
1090,145930,0,1227536
1090,198022,0,626581
1090,240836,0,747296
1090,281284,0,377783
1090,288388,0,1301965
1090,331466,0,361129
1091,155491,0,1310304
1091,155498,0,1324979
1091,195184,0,1491427
1091,196764,0,1441417
1091,219706,0,1061971
1091,250587,1,1619009
1092,108236,0,1166731
1092,110454,0,1172072
1092,134057,0,1139308
1092,140555,1,1146095
1092,151213,0,972591
1092,152909,0,1055718
1093,87233,0,988034
1093,109537,0,1170141
1093,182328,0,1457440
1093,321441,1,1744296
1094,65118,0,1043039
1094,89295,0,941800
1094,139946,0,1320137
1094,158275,0,1391749
1094,189226,1,1472972
1094,193825,0,1485387
1094,233210,0,1583929
1094,257199,0,1060089
1095,148893,0,1352199
1095,154113,0,1380620
1095,158632,1,1086095
1095,181548,0,1455026
1096,38234,0,906870
1096,82218,0,1029733
1096,93871,0,1059054
1096,121048,0,1113092
1096,166582,0,1414815
1096,169744,0,1211940
1096,215175,1,477456
1096,265868,0,1552585
1097,35773,0,896404
1097,133753,1,925820
1097,141024,0,1323334
1097,176834,0,1145458
1097,285834,0,1117317
1097,289122,0,1687165
1098,188159,1,1448226
1098,270199,0,1227639
1098,281233,0,1458351
1099,8643,0,526795
1099,164303,0,1408591
1099,173400,1,1387632
1099,198134,0,1128841
1099,212108,0,1536428
1100,4584,0,399297
1100,8643,0,526795
1100,83663,0,1043039
1100,115622,0,1139394
1100,236091,0,1591645
1100,242759,1,1576084
1101,116245,1,1189930
1101,133677,0,1297868
1102,134056,1,1139308
1102,190390,0,976846
1102,192150,0,942989
1102,278273,0,1146963
1102,328108,0,1444718
1102,332429,0,1507389
1103,42006,0,933748
1103,116165,1,393819
1103,151926,0,1218217
1103,250083,0,1618502
1104,47933,0,358646
1104,89858,0,1090800
1104,125948,0,1223444
1104,130833,1,1260980
1105,20770,1,448506
1105,83259,0,985949
1105,252061,0,1622645
1105,256992,0,1568422
1105,258548,0,1630865
1105,288388,0,1301965
1106,49954,0,916947
1106,109541,1,1170112
1106,133050,0,757886
1106,192682,0,1439388
1106,284501,0,691081
1106,291878,0,1602262
1107,11656,0,672487
1107,138832,1,1316884
1107,238433,0,1598289
1108,105765,0,1151028
1108,153332,1,1091687
1108,167178,0,1413048
1108,262642,0,1635743
1109,156459,0,688201
1109,164473,1,838277
1109,169646,0,1388533
1109,215848,0,1377637
1110,37099,0,902730
1110,149541,0,1106570
1110,153430,1,987161
1110,202314,0,1513730
1110,273027,0,1150712
1111,36702,1,876075
1111,67292,0,1043039
1111,129491,0,1060089
1111,215817,0,1408390
1111,233911,0,1584995
1111,250083,0,1618502
1112,35808,1,896852
1112,170916,0,1426824
1112,231002,0,1150007
1112,289726,0,1409573
1113,125099,0,1160307
1113,135959,1,1306519
1113,158908,0,1117861
1114,154114,0,1380620
1114,195276,0,1131603
1114,282325,0,1158647
1114,320935,1,1741761
1115,145959,0,1323567
1115,150057,0,1358036
1115,150059,0,1358028
1115,190281,1,1395209
1115,230300,0,1133290
1115,278747,0,54800
1116,151926,1,1218217
1116,278448,0,1414815
1117,59629,0,1019158
1117,150817,0,1362397
1117,159665,0,1396221
1117,171309,0,737679
1117,191673,0,1475908
1117,215394,1,1546499
1117,234731,0,1586735
1117,310102,0,1629915
1117,328479,0,1760291
1118,5124,0,21139
1118,10344,1,484135
1118,75258,0,1021225
1118,121763,0,1202872
1118,161142,0,850713
1118,173005,0,1031141
1119,58689,0,1010452
1119,110964,0,1172160
1119,168782,0,1082989
1119,201509,0,1083031
1119,252931,1,916726
1119,256808,0,1351159
1119,277056,0,1665773
1119,285721,0,1563429
1119,307662,0,441125
1120,65084,0,859959
1120,84181,1,1098699
1120,122279,0,1223444
1120,129491,0,1060089
1120,154114,0,1380620
1121,81517,0,1086686
1121,111233,0,1161388
1121,140555,0,1146095
1121,152351,0,1371345
1121,231008,0,1085676
1121,303990,1,1432395
1122,122740,1,208091
1122,129071,0,1273674
1122,142608,0,1328059
1122,180960,0,1413416
1122,208293,0,1457508
1122,290659,0,834780
1123,92106,0,1122962
1123,190462,0,1475942
1123,193869,1,1485928
1123,195294,0,1493232
1124,27299,1,757705
1124,128496,0,1086095
1124,154109,0,1380590
1124,183841,0,850713
1124,268548,0,1377696
1125,51910,0,969482
1125,66830,0,917999
1125,153331,0,919842
1125,165380,1,1378725
1125,256392,0,1626651
1125,294293,0,1599884
1125,308384,0,1713763
1125,309361,0,1717073
1126,88761,1,1091687
1126,131426,0,1286549
1126,133676,0,1297868
1126,145932,0,1060089
1126,150862,0,1098103
1126,170087,0,1302739
1126,187287,0,1116986
1126,288388,0,1301965
1126,308610,0,1712989
1127,83253,1,1086326
1127,138286,0,1234314
1127,149930,0,1357158
1127,186977,0,1422959
1127,237442,0,626581
1128,99515,1,1148003
1128,149541,0,1106570
1128,173006,0,1031141
1128,190305,0,1386257
1128,255506,0,1522802
1128,304765,0,1617964
1129,116270,1,1190038
1129,133276,0,1295538
1129,155189,0,1382659
1129,169241,0,1421662
1130,80653,0,1090401
1130,195357,0,1493763
1130,200039,0,1510512
1130,206214,1,1521196
1130,284507,0,691081
1130,337049,0,1305551
1131,29281,0,690073
1131,59605,0,927646
1131,76068,0,1044853
1131,191030,1,1408591
1131,198120,0,1387843
1131,225450,0,1155229
1132,67305,0,1027503
1132,85397,0,1101631
1132,149541,0,1106570
1132,150083,1,1358132
1132,155232,0,1154672
1132,180923,0,1151028
1132,234445,0,1586187
1132,328479,0,1760291
1132,329206,0,1083868
1133,33979,0,866002
1133,57787,0,997969
1133,149541,0,1106570
1133,159405,1,1395209
1133,167205,0,1303874
1133,211592,0,1535449
1134,68305,0,1056113
1134,120154,0,1207151
1134,121894,1,422710
1134,144740,0,1337362
1134,281291,0,377783
1134,292560,0,1060089
1135,44141,1,833016
1135,45116,0,902370
1135,78007,0,1083853
1135,86596,0,1106576
1135,187797,0,1116986
1135,333798,0,1779178
1136,93978,1,1131038
1136,111054,0,1173249
1136,220703,0,1167035
1136,287157,0,1575164
1137,50302,0,136145
1137,61997,1,673686
1137,104208,0,1059054
1137,144739,0,1337362
1137,149447,0,1271669
1137,163827,0,1410679
1137,270195,0,1227639
1137,296419,0,1698282
1138,38736,1,909975
1138,67347,0,942989
1138,158485,0,1392472
1138,334556,0,1781797
1139,9230,0,591242
1139,50452,0,906372
1139,69988,0,1063051
1139,121895,1,422710
1139,141904,0,1319216
1139,156477,0,1370490
1139,247683,0,1109881
1139,314381,0,1552585
1139,323543,0,1312634
1140,16967,0,739562
1140,57788,0,997969
1140,145932,1,1060089
1140,149449,0,1271669
1140,153420,0,916995
1140,167205,0,1303874
1140,190281,0,1395209
1140,233243,0,1583797
1141,117085,0,1186359
1141,125396,1,796598
1141,250319,0,1592795
1141,316015,0,1695199
1142,57591,0,395267
1142,68451,0,1058371
1142,91683,0,419768
1142,126392,0,1225017
1142,173130,1,1302484
1142,187937,0,1374077
1142,240036,0,1599968
1142,244564,0,1100702
1143,81647,0,692159
1143,81656,1,1094108
1143,84109,0,1086891
1143,124591,0,1247375
1143,141207,0,1323978
1143,170362,0,1423086
1144,31367,0,861466
1144,38738,1,909977
1144,191025,0,1182296
1144,200978,0,1223444
1145,112851,1,1177265
1145,117178,0,1161644
1145,133706,0,1251131
1145,186032,0,1035083
1145,211047,0,1534322
1146,70159,1,1063268
1146,215932,0,1484436
1147,44141,0,833016
1147,67347,1,942989
1147,147993,0,929998
1147,198125,0,1387843
1148,45184,0,953930
1148,74462,1,690103
1148,153410,0,976929
1148,171231,0,825279
1148,285722,0,1563429
1149,155161,0,1383471
1149,173388,0,947798
1149,198022,1,626581
1149,233086,0,1301965
1149,328479,0,1760291
1150,14096,1,699988
1150,76816,0,824972
1150,150656,0,725311
1150,220316,0,1554967
1150,228566,0,1572613
1150,240036,0,1599968
1151,149539,0,1106570
1151,155631,0,1386462
1151,195273,1,1487909
1152,30229,0,859055
1152,87000,1,1101417
1152,154145,0,967726
1152,173384,0,947798
1152,191024,0,1182296
1152,220854,0,1557353
1153,92352,1,1127274
1153,139937,0,1319619
1153,158344,0,984694
1153,209630,0,1130922
1153,279992,0,1671761
1154,229120,0,1573877
1154,269017,0,1647612
1154,304154,1,1692948
1155,136579,0,1309634
1155,188574,1,1471180
1155,199938,0,1044683
1156,15864,0,709006
1156,178472,0,1446277
1156,202982,1,1489452
1156,257743,0,1628817
1157,55518,0,982695
1157,69098,0,483905
1157,133545,1,1282140
1157,149541,0,1106570
1157,167178,0,1413048
1158,31522,0,862437
1158,36062,0,898092
1158,103641,1,1156155
1158,124586,0,1247333
1159,12340,0,684733
1159,76816,1,824972
1159,101761,0,1152210
1159,143176,0,1330977
1159,150656,0,725311
1159,151210,0,972591
1160,67347,0,942989
1160,78007,0,1083853
1160,86835,0,1108141
1160,173387,0,947798
1160,187797,0,1116986
1160,198119,1,1387843
1160,198129,0,1128842
1160,198151,0,1387840
1161,141596,0,1321882
1161,163113,0,1409140
1161,202812,1,1128940
1161,225450,0,1155229
1162,19789,1,780251
1162,36944,0,753405
1162,165329,0,1412774
1162,270253,0,1459908
1162,279045,0,1484436
1163,20830,1,794984
1163,107485,0,1135623
1163,114663,0,568875
1163,158271,0,691081
1163,173006,0,1031141
1163,182357,0,1457526
1163,208602,0,1528419
1163,252926,0,916726
1163,285723,0,1563429
1164,155560,0,1386371
1164,173108,0,1083895
1164,201778,1,1331825
1165,78006,0,1083853
1165,154113,0,1380620
1165,211047,1,1534322
1165,348116,0,1790072
1166,20830,0,794984
1166,86683,1,1106570
1166,137861,0,864899
1166,138353,0,786803
1166,173006,0,1031141
1166,176615,0,1444957
1167,7432,0,468143
1167,76778,0,964140
1167,168522,0,1421148
1167,220703,1,1167035
1168,3021,0,322653
1168,50405,1,933652
1168,121837,0,918900
1168,138353,0,786803
1168,152144,0,1060089
1168,173006,0,1031141
1169,37712,0,843990
1169,70581,0,916935
1169,99512,0,1148003
1169,149597,0,971212
1169,173388,0,947798
1169,191673,0,1475908
1169,233525,0,1218152
1169,285722,0,1563429
1169,316019,1,1695199
1170,87548,0,1087115
1170,105570,0,1152271
1170,122174,0,1221871
1170,171309,0,737679
1170,234723,0,1586735
1170,280199,1,1161860
1170,284533,0,1563429
1170,289101,0,1687165
1170,310695,0,1364856
1171,86835,0,1108141
1171,105767,0,1151028
1171,152193,1,1307953
1172,74852,0,331537
1172,173388,1,947798
1172,180800,0,1151028
1173,139059,1,1317916
1173,149541,0,1106570
1173,188280,0,1469901
1173,315850,0,1722769
1174,50640,0,869942
1174,68307,0,1057996
1174,82142,0,1094884
1174,87233,1,988034
1174,146881,0,1345818
1174,162857,0,1079568
1175,171052,0,1426995
1175,332908,1,153509
1176,92106,0,1122962
1176,150538,1,1360929
1177,42153,0,884702
1177,82787,0,1086686
1177,92766,0,774735
1177,97266,0,1141112
1177,122701,1,1226358
1177,159178,0,89732
1177,286727,0,1154602
1177,288364,0,1301965
1178,68740,0,874654
1178,178918,0,1451230
1178,215831,0,1301242
1178,301126,0,1701826
1178,338025,0,1730936
1178,342585,1,1501450
1179,28347,0,845450
1179,69298,1,700757
1179,123088,0,1226927
1179,152193,0,1307953
1180,24751,0,824997
1180,59740,0,1020126
1180,175263,0,1162358
1180,175274,0,1442083
1180,216290,1,786955
1181,80482,0,1089819
1181,201778,0,1331825
1181,327078,1,1163344
1182,23595,0,466331
1182,68740,0,874654
1182,201657,0,1513790
1182,220315,0,1554967
1182,301986,1,1702812
1182,306952,0,1586979
1183,40572,0,824268
1183,50222,1,970565
1183,131768,0,1288483
1183,141898,0,1326696
1183,150560,0,1345683
1183,155815,0,1387160
1183,172997,0,1434362
1183,210518,0,1533412
1184,36944,1,753405
1184,38262,0,907189
1184,139682,0,826636
1184,141002,0,1142136
1184,146246,0,1327011
1184,173005,0,1031141
1184,180682,0,1151028
1184,284477,0,1563429
1184,288374,0,1301965
1185,31292,0,850669
1185,37712,0,843990
1185,145930,0,1227536
1185,149541,0,1106570
1185,180923,0,1151028
1185,324308,1,1617964
1186,131514,0,1223962
1186,144741,0,1337362
1186,149539,1,1106570
1186,191673,0,1475908
1186,195273,0,1487909
1186,254858,0,1522802
1186,276187,0,833704
1186,281001,0,1662199
1186,286684,0,1682650
1187,61159,1,992370
1187,74349,0,1059054
1187,151028,0,1270285
1188,121674,0,1217955
1188,288399,0,1301965
1188,289122,0,1687165
1188,348078,1,1065520
1189,96183,0,1095452
1189,104991,0,1159268
1189,111050,0,1173341
1189,135984,1,1248928
1189,148265,0,738052
1189,302512,0,1079637
1190,39898,0,900154
1190,94304,0,1132418
1190,276744,1,1664789
1190,304154,0,1692948
1191,104208,0,1059054
1191,150026,0,1357917
1191,173452,1,1433549
1192,39675,0,700044
1192,114368,1,1086161
1192,167634,0,1346980
1192,178867,0,1451062
1192,188864,0,1472214
1192,221720,0,1113786
1193,36255,0,1151028
1193,138609,0,914609
1193,173388,0,947798
1193,199854,1,1395209
1194,18049,0,753513
1194,41551,0,859918
1194,141898,0,1326696
1194,199854,1,1395209
1194,323012,0,1617964
1194,324776,0,1749555
1195,38763,0,871297
1195,57595,0,995560
1195,57976,0,927650
1195,99495,0,1097725
1195,138353,1,786803
1195,173005,0,1031141
1196,33628,1,474866
1196,43280,0,941505
1196,50222,0,970565
1196,101181,0,1151137
1196,126391,0,1225017
1196,132605,0,1182650
1196,134429,0,1300946
1196,141308,0,1318644
1196,159053,0,1331724
1197,93324,1,393819
1197,203689,0,1504653
1197,304154,0,1692948
1197,304543,0,1707138
1198,92164,1,1126486
1198,171043,0,1426995
1198,199942,0,1044683
1198,215971,0,1445187
1198,250084,0,1618502
1199,84141,0,931502
1199,199245,0,1507341
1199,276535,1,1664617
1199,317141,0,1728931
1200,38763,0,871297
1200,45192,0,953930
1200,133933,0,1230549
1200,138353,1,786803
1200,173005,0,1031141
1200,234723,0,1586735
1201,139946,0,1320137
1201,148893,0,1352199
1201,173403,0,1387632
1201,320388,1,1738177
1202,195276,1,1131603
1202,198125,0,1387843
1202,334096,0,1779450
1203,57790,0,997969
1203,104858,1,773791
1203,113795,0,1160307
1203,273567,0,1649400
1203,276173,0,833704
1204,40125,0,832644
1204,61159,0,992370
1204,166840,0,1366479
1204,187296,1,1116986
1205,25025,0,801290
1205,43698,0,870434
1205,76717,0,1079958
1205,116261,0,943876
1205,178544,0,1450159
1205,194340,1,1486676
1205,233701,0,1272086
1205,288358,0,1301965
1205,296295,0,1682326
1206,54030,1,970269
1206,142428,0,1327484
1206,149541,0,1106570
1206,252432,0,1217664
1207,20349,1,735107
1207,107836,0,1143133
1207,129366,0,1276418
1207,270195,0,1227639
1208,55386,0,866315
1208,87865,1,1111501
1209,141421,0,1312695
1209,169269,0,1396397
1209,237444,1,626581
1209,249216,0,1617800
1209,320610,0,1739753
1210,149541,1,1106570
1210,173388,0,947798
1210,202314,0,1513730
1210,315462,0,1312634
1211,35773,0,896404
1211,134481,1,1154672
1211,329944,0,1764355
1212,43127,0,753405
1212,45180,0,953930
1212,110964,0,1172160
1212,139682,1,826636
1212,201509,0,1083031
1212,255565,0,1625532
1212,286132,0,1680860
1212,289909,0,1688648
1212,302545,0,1083155
1213,11852,0,450888
1213,60424,0,1022754
1213,250081,0,1618502
1213,308384,1,1713763
1214,61873,0,971319
1214,132207,0,1018853
1214,163038,1,967726
1214,257719,0,1060089
1215,21413,0,633681
1215,30037,0,369478
1215,48185,0,964140
1215,83662,0,1043039
1215,116696,1,1191113
1215,141135,0,858171
1215,206677,0,1522778
1215,230212,0,934549
1215,233991,0,1584998
1215,241057,0,1528676
1216,28851,0,850424
1216,81607,0,955702
1216,113795,0,1160307
1216,129113,1,1274487
1216,149541,0,1106570
1216,223669,0,1562668
1216,270882,0,1451544
1216,288396,0,1301965
1217,9892,0,602076
1217,74954,0,1076575
1217,89505,1,1077953
1217,98283,0,1143984
1217,183119,0,1458826
1217,309007,0,1715797
1218,50051,0,903958
1218,68743,0,874654
1218,225250,1,1567496
1218,240039,0,1599968
1219,9068,0,578040
1219,161365,0,840706
1219,328479,0,1760291
1219,332908,1,153509
1220,28614,0,644187
1220,97527,0,821497
1220,107383,0,463357
1220,153204,1,1303441
1220,176444,0,1438793
1220,327995,0,1691284
1221,5295,0,448560
1221,138533,1,1315556
1221,153277,0,1108162
1221,304154,0,1692948
1222,84140,0,931502
1222,140222,0,1321152
1222,155559,1,1382920
1222,173384,0,947798
1222,237443,0,626581
1222,334966,0,1783121
1223,26439,0,783239
1223,182822,1,1458408
1223,228811,0,1573124
1223,329769,0,1740633
1223,331214,0,1769982
1224,33281,0,193117
1224,141421,0,1312695
1224,174547,0,1439845
1224,272458,1,1657419
1224,293396,0,758162
1224,294428,0,1151028
1225,33959,0,871302
1225,68740,0,874654
1225,69084,1,978253
1225,98294,0,991950
1225,145155,0,1339974
1225,178626,0,1027398
1226,35055,1,512249
1226,79679,0,933748
1226,98028,0,545368
1226,126587,0,1257468
1226,133685,0,1297922
1226,145293,0,1340766
1227,86282,1,208091
1227,92352,0,1127274
1227,155559,0,1382920
1227,232276,0,573399
1227,288066,0,1671761
1227,331398,0,1019847
1228,149541,1,1106570
1228,180720,0,1151028
1229,46160,0,959323
1229,54978,0,982695
1229,88711,0,1098103
1229,121452,0,1215515
1229,142532,1,1314503
1229,301340,0,1702170
1229,306659,0,1710488
1230,67348,0,942989
1230,79793,0,1087320
1230,133706,0,1251131
1230,144108,1,1083853
1230,202812,0,1128940
1230,225447,0,1155229
1230,269017,0,1647612
1230,326558,0,1130922
1231,68743,0,874654
1231,98307,0,991950
1231,175263,1,1162358
1231,185710,0,1463281
1231,186412,0,1457978
1231,263244,0,1442075
1232,154109,0,1380590
1232,197627,0,1472142
1232,206927,1,1523781
1233,37851,0,298547
1233,61941,0,1017869
1233,92759,1,1128271
1233,158345,0,984694
